timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1723809928038,18,Petición HTTP,200,OK,Open Model Thread Group 1-1084,text,true,,189,196,4,4,http://127.0.0.1:5000/,18,0,2
1723809928054,12,Petición HTTP,200,OK,Open Model Thread Group 1-1085,text,true,,189,196,4,4,http://127.0.0.1:5000/,12,0,2
1723809928055,13,Petición HTTP,200,OK,Open Model Thread Group 1-1086,text,true,,189,196,3,3,http://127.0.0.1:5000/,13,0,1
1723809928059,12,Petición HTTP,200,OK,Open Model Thread Group 1-1088,text,true,,189,196,2,2,http://127.0.0.1:5000/,12,0,2
1723809928055,17,Petición HTTP,200,OK,Open Model Thread Group 1-1087,text,true,,189,196,1,1,http://127.0.0.1:5000/,17,0,1
1723809928079,5,Petición HTTP,200,OK,Open Model Thread Group 1-1089,text,true,,189,196,1,1,http://127.0.0.1:5000/,5,0,1
1723809928092,5,Petición HTTP,200,OK,Open Model Thread Group 1-1090,text,true,,189,196,5,5,http://127.0.0.1:5000/,4,0,1
1723809928093,10,Petición HTTP,200,OK,Open Model Thread Group 1-1092,text,true,,189,196,6,6,http://127.0.0.1:5000/,10,0,1
1723809928093,12,Petición HTTP,200,OK,Open Model Thread Group 1-1091,text,true,,189,196,5,5,http://127.0.0.1:5000/,11,0,1
1723809928096,10,Petición HTTP,200,OK,Open Model Thread Group 1-1094,text,true,,189,196,4,4,http://127.0.0.1:5000/,10,0,1
1723809928097,10,Petición HTTP,200,OK,Open Model Thread Group 1-1095,text,true,,189,196,3,3,http://127.0.0.1:5000/,10,0,2
1723809928096,13,Petición HTTP,200,OK,Open Model Thread Group 1-1093,text,true,,189,196,2,2,http://127.0.0.1:5000/,13,0,1
1723809928104,7,Petición HTTP,200,OK,Open Model Thread Group 1-1096,text,true,,189,196,1,1,http://127.0.0.1:5000/,7,0,1
1723809928113,3,Petición HTTP,200,OK,Open Model Thread Group 1-1097,text,true,,189,196,1,1,http://127.0.0.1:5000/,3,0,1
1723809928153,5,Petición HTTP,200,OK,Open Model Thread Group 1-1098,text,true,,189,196,1,1,http://127.0.0.1:5000/,5,0,1
1723809928166,5,Petición HTTP,200,OK,Open Model Thread Group 1-1099,text,true,,189,196,1,1,http://127.0.0.1:5000/,5,0,2
1723809928203,11,Petición HTTP,200,OK,Open Model Thread Group 1-1100,text,true,,189,196,3,3,http://127.0.0.1:5000/,11,0,2
1723809928204,14,Petición HTTP,200,OK,Open Model Thread Group 1-1101,text,true,,189,196,2,2,http://127.0.0.1:5000/,13,0,2
1723809928212,9,Petición HTTP,200,OK,Open Model Thread Group 1-1102,text,true,,189,196,1,1,http://127.0.0.1:5000/,9,0,2
1723809928224,5,Petición HTTP,200,OK,Open Model Thread Group 1-1103,text,true,,189,196,1,1,http://127.0.0.1:5000/,5,0,1
1723809928260,9,Petición HTTP,200,OK,Open Model Thread Group 1-1104,text,true,,189,196,2,2,http://127.0.0.1:5000/,9,0,2
1723809928268,8,Petición HTTP,200,OK,Open Model Thread Group 1-1105,text,true,,189,196,1,1,http://127.0.0.1:5000/,8,0,2
1723809928283,6,Petición HTTP,200,OK,Open Model Thread Group 1-1106,text,true,,189,196,3,3,http://127.0.0.1:5000/,6,0,2
1723809928286,6,Petición HTTP,200,OK,Open Model Thread Group 1-1107,text,true,,189,196,2,2,http://127.0.0.1:5000/,6,0,1
1723809928286,7,Petición HTTP,200,OK,Open Model Thread Group 1-1108,text,true,,189,196,1,1,http://127.0.0.1:5000/,7,0,2
1723809928301,5,Petición HTTP,200,OK,Open Model Thread Group 1-1109,text,true,,189,196,2,2,http://127.0.0.1:5000/,5,0,1
1723809928301,6,Petición HTTP,200,OK,Open Model Thread Group 1-1110,text,true,,189,196,1,1,http://127.0.0.1:5000/,6,0,1
1723809928347,15,Petición HTTP,200,OK,Open Model Thread Group 1-1111,text,true,,189,196,4,4,http://127.0.0.1:5000/,15,0,1
1723809928351,13,Petición HTTP,200,OK,Open Model Thread Group 1-1114,text,true,,189,196,4,4,http://127.0.0.1:5000/,13,0,2
1723809928347,22,Petición HTTP,200,OK,Open Model Thread Group 1-1113,text,true,,189,196,4,4,http://127.0.0.1:5000/,22,0,2
1723809928347,23,Petición HTTP,200,OK,Open Model Thread Group 1-1112,text,true,,189,196,3,3,http://127.0.0.1:5000/,23,0,3
1723809928363,14,Petición HTTP,200,OK,Open Model Thread Group 1-1115,text,true,,189,196,2,2,http://127.0.0.1:5000/,14,0,1
1723809928367,12,Petición HTTP,200,OK,Open Model Thread Group 1-1116,text,true,,189,196,1,1,http://127.0.0.1:5000/,12,0,2
1723809928392,10,Petición HTTP,200,OK,Open Model Thread Group 1-1117,text,true,,189,196,3,3,http://127.0.0.1:5000/,10,0,1
1723809928395,11,Petición HTTP,200,OK,Open Model Thread Group 1-1119,text,true,,189,196,3,3,http://127.0.0.1:5000/,10,0,2
1723809928395,14,Petición HTTP,200,OK,Open Model Thread Group 1-1118,text,true,,189,196,2,2,http://127.0.0.1:5000/,14,0,2
1723809928404,6,Petición HTTP,200,OK,Open Model Thread Group 1-1120,text,true,,189,196,1,1,http://127.0.0.1:5000/,6,0,1
1723809928420,5,Petición HTTP,200,OK,Open Model Thread Group 1-1121,text,true,,189,196,1,1,http://127.0.0.1:5000/,5,0,1
1723809928431,7,Petición HTTP,200,OK,Open Model Thread Group 1-1122,text,true,,189,196,2,2,http://127.0.0.1:5000/,7,0,2
1723809928437,5,Petición HTTP,200,OK,Open Model Thread Group 1-1123,text,true,,189,196,1,1,http://127.0.0.1:5000/,5,0,1
1723809928476,11,Petición HTTP,200,OK,Open Model Thread Group 1-1125,text,true,,189,196,4,4,http://127.0.0.1:5000/,11,0,1
1723809928476,14,Petición HTTP,200,OK,Open Model Thread Group 1-1124,text,true,,189,196,3,3,http://127.0.0.1:5000/,14,0,2
1723809928478,12,Petición HTTP,200,OK,Open Model Thread Group 1-1127,text,true,,189,196,3,3,http://127.0.0.1:5000/,12,0,2
1723809928478,17,Petición HTTP,200,OK,Open Model Thread Group 1-1126,text,true,,189,196,1,1,http://127.0.0.1:5000/,16,0,1
1723809928496,10,Petición HTTP,200,OK,Open Model Thread Group 1-1128,text,true,,189,196,2,2,http://127.0.0.1:5000/,10,0,2
1723809928503,9,Petición HTTP,200,OK,Open Model Thread Group 1-1129,text,true,,189,196,1,1,http://127.0.0.1:5000/,8,0,3
1723809928515,8,Petición HTTP,200,OK,Open Model Thread Group 1-1130,text,true,,189,196,3,3,http://127.0.0.1:5000/,8,0,1
1723809928515,8,Petición HTTP,200,OK,Open Model Thread Group 1-1131,text,true,,189,196,2,2,http://127.0.0.1:5000/,8,0,1
1723809928520,8,Petición HTTP,200,OK,Open Model Thread Group 1-1132,text,true,,189,196,1,1,http://127.0.0.1:5000/,8,0,1
1723809928549,6,Petición HTTP,200,OK,Open Model Thread Group 1-1134,text,true,,189,196,3,3,http://127.0.0.1:5000/,6,0,1
1723809928549,8,Petición HTTP,200,OK,Open Model Thread Group 1-1133,text,true,,189,196,2,2,http://127.0.0.1:5000/,8,0,2
1723809928556,6,Petición HTTP,200,OK,Open Model Thread Group 1-1135,text,true,,189,196,1,1,http://127.0.0.1:5000/,6,0,1
1723809928564,6,Petición HTTP,200,OK,Open Model Thread Group 1-1136,text,true,,189,196,2,2,http://127.0.0.1:5000/,6,0,2
1723809928569,6,Petición HTTP,200,OK,Open Model Thread Group 1-1137,text,true,,189,196,1,1,http://127.0.0.1:5000/,5,0,2
1723809928580,6,Petición HTTP,200,OK,Open Model Thread Group 1-1138,text,true,,189,196,2,2,http://127.0.0.1:5000/,6,0,2
1723809928583,5,Petición HTTP,200,OK,Open Model Thread Group 1-1139,text,true,,189,196,1,1,http://127.0.0.1:5000/,5,0,1
1723809928589,3,Petición HTTP,200,OK,Open Model Thread Group 1-1140,text,true,,189,196,1,1,http://127.0.0.1:5000/,3,0,1
1723809928635,12,Petición HTTP,200,OK,Open Model Thread Group 1-1141,text,true,,189,196,2,2,http://127.0.0.1:5000/,12,0,3
1723809928637,12,Petición HTTP,200,OK,Open Model Thread Group 1-1142,text,true,,189,196,1,1,http://127.0.0.1:5000/,12,0,2
1723809928659,7,Petición HTTP,200,OK,Open Model Thread Group 1-1143,text,true,,189,196,1,1,http://127.0.0.1:5000/,7,0,2
1723809928670,7,Petición HTTP,200,OK,Open Model Thread Group 1-1144,text,true,,189,196,1,1,http://127.0.0.1:5000/,7,0,2
1723809928681,6,Petición HTTP,200,OK,Open Model Thread Group 1-1145,text,true,,189,196,2,2,http://127.0.0.1:5000/,6,0,2
1723809928685,5,Petición HTTP,200,OK,Open Model Thread Group 1-1146,text,true,,189,196,1,1,http://127.0.0.1:5000/,4,0,1
1723809928702,8,Petición HTTP,200,OK,Open Model Thread Group 1-1148,text,true,,189,196,2,2,http://127.0.0.1:5000/,7,0,1
1723809928702,9,Petición HTTP,200,OK,Open Model Thread Group 1-1147,text,true,,189,196,1,1,http://127.0.0.1:5000/,9,0,1
1723809928715,4,Petición HTTP,200,OK,Open Model Thread Group 1-1149,text,true,,189,196,1,1,http://127.0.0.1:5000/,4,0,1
1723809928726,5,Petición HTTP,200,OK,Open Model Thread Group 1-1150,text,true,,189,196,3,3,http://127.0.0.1:5000/,5,0,2
1723809928731,6,Petición HTTP,200,OK,Open Model Thread Group 1-1152,text,true,,189,196,2,2,http://127.0.0.1:5000/,6,0,1
1723809928731,7,Petición HTTP,200,OK,Open Model Thread Group 1-1151,text,true,,189,196,1,1,http://127.0.0.1:5000/,7,0,1
1723809928740,4,Petición HTTP,200,OK,Open Model Thread Group 1-1153,text,true,,189,196,3,3,http://127.0.0.1:5000/,4,0,1
1723809928744,4,Petición HTTP,200,OK,Open Model Thread Group 1-1154,text,true,,189,196,2,2,http://127.0.0.1:5000/,4,0,1
1723809928744,5,Petición HTTP,200,OK,Open Model Thread Group 1-1155,text,true,,189,196,1,1,http://127.0.0.1:5000/,5,0,1
1723809928799,14,Petición HTTP,200,OK,Open Model Thread Group 1-1156,text,true,,189,196,3,3,http://127.0.0.1:5000/,14,0,2
1723809928803,13,Petición HTTP,200,OK,Open Model Thread Group 1-1157,text,true,,189,196,2,2,http://127.0.0.1:5000/,13,0,2
1723809928809,11,Petición HTTP,200,OK,Open Model Thread Group 1-1158,text,true,,189,196,1,1,http://127.0.0.1:5000/,11,0,1
1723809928832,7,Petición HTTP,200,OK,Open Model Thread Group 1-1159,text,true,,189,196,1,1,http://127.0.0.1:5000/,7,0,2
1723809928845,7,Petición HTTP,200,OK,Open Model Thread Group 1-1160,text,true,,189,196,1,1,http://127.0.0.1:5000/,7,0,2
1723809928855,5,Petición HTTP,200,OK,Open Model Thread Group 1-1161,text,true,,189,196,1,1,http://127.0.0.1:5000/,5,0,1
1723809928874,9,Petición HTTP,200,OK,Open Model Thread Group 1-1162,text,true,,189,196,1,1,http://127.0.0.1:5000/,9,0,3
1723809928891,17,Petición HTTP,200,OK,Open Model Thread Group 1-1163,text,true,,189,196,8,8,http://127.0.0.1:5000/,17,0,2
1723809928896,20,Petición HTTP,200,OK,Open Model Thread Group 1-1165,text,true,,189,196,8,8,http://127.0.0.1:5000/,20,0,1
1723809928899,21,Petición HTTP,200,OK,Open Model Thread Group 1-1169,text,true,,189,196,8,8,http://127.0.0.1:5000/,21,0,2
1723809928894,27,Petición HTTP,200,OK,Open Model Thread Group 1-1164,text,true,,189,196,7,7,http://127.0.0.1:5000/,27,0,2
1723809928899,22,Petición HTTP,200,OK,Open Model Thread Group 1-1168,text,true,,189,196,6,6,http://127.0.0.1:5000/,22,0,2
1723809928896,26,Petición HTTP,200,OK,Open Model Thread Group 1-1166,text,true,,189,196,5,5,http://127.0.0.1:5000/,26,0,2
1723809928899,29,Petición HTTP,200,OK,Open Model Thread Group 1-1167,text,true,,189,196,4,4,http://127.0.0.1:5000/,29,0,3
1723809928903,26,Petición HTTP,200,OK,Open Model Thread Group 1-1170,text,true,,189,196,3,3,http://127.0.0.1:5000/,26,0,3
1723809928917,13,Petición HTTP,200,OK,Open Model Thread Group 1-1172,text,true,,189,196,2,2,http://127.0.0.1:5000/,13,0,1
1723809928915,18,Petición HTTP,200,OK,Open Model Thread Group 1-1171,text,true,,189,196,1,1,http://127.0.0.1:5000/,18,0,1
1723809928935,3,Petición HTTP,200,OK,Open Model Thread Group 1-1173,text,true,,189,196,1,1,http://127.0.0.1:5000/,3,0,1
1723809928952,5,Petición HTTP,200,OK,Open Model Thread Group 1-1174,text,true,,189,196,1,1,http://127.0.0.1:5000/,4,0,1
1723809928970,13,Petición HTTP,200,OK,Open Model Thread Group 1-1175,text,true,,189,196,3,3,http://127.0.0.1:5000/,12,0,2
1723809928972,14,Petición HTTP,200,OK,Open Model Thread Group 1-1177,text,true,,189,196,2,2,http://127.0.0.1:5000/,14,0,1
1723809928971,16,Petición HTTP,200,OK,Open Model Thread Group 1-1176,text,true,,189,196,1,1,http://127.0.0.1:5000/,16,0,1
1723809929313,8,Petición HTTP,200,OK,Open Model Thread Group 1-1178,text,true,,189,196,1,1,http://127.0.0.1:5000/,7,0,2
1723809929331,8,Petición HTTP,200,OK,Open Model Thread Group 1-1179,text,true,,189,196,1,1,http://127.0.0.1:5000/,8,0,2
1723809929364,9,Petición HTTP,200,OK,Open Model Thread Group 1-1180,text,true,,189,196,2,2,http://127.0.0.1:5000/,9,0,2
1723809929364,12,Petición HTTP,200,OK,Open Model Thread Group 1-1181,text,true,,189,196,1,1,http://127.0.0.1:5000/,11,0,2
1723809929396,14,Petición HTTP,200,OK,Open Model Thread Group 1-1183,text,true,,189,196,6,6,http://127.0.0.1:5000/,14,0,1
1723809929396,18,Petición HTTP,200,OK,Open Model Thread Group 1-1182,text,true,,189,196,5,5,http://127.0.0.1:5000/,18,0,1
1723809929396,19,Petición HTTP,200,OK,Open Model Thread Group 1-1184,text,true,,189,196,4,4,http://127.0.0.1:5000/,19,0,2
1723809929405,16,Petición HTTP,200,OK,Open Model Thread Group 1-1186,text,true,,189,196,3,3,http://127.0.0.1:5000/,16,0,2
1723809929400,22,Petición HTTP,200,OK,Open Model Thread Group 1-1185,text,true,,189,196,2,2,http://127.0.0.1:5000/,21,0,2
1723809929410,15,Petición HTTP,200,OK,Open Model Thread Group 1-1187,text,true,,189,196,2,2,http://127.0.0.1:5000/,15,0,1
1723809929425,6,Petición HTTP,200,OK,Open Model Thread Group 1-1188,text,true,,189,196,2,2,http://127.0.0.1:5000/,6,0,1
1723809929427,6,Petición HTTP,200,OK,Open Model Thread Group 1-1189,text,true,,189,196,1,1,http://127.0.0.1:5000/,6,0,2
1723809929463,11,Petición HTTP,200,OK,Open Model Thread Group 1-1190,text,true,,189,196,2,2,http://127.0.0.1:5000/,10,0,2
1723809929466,9,Petición HTTP,200,OK,Open Model Thread Group 1-1191,text,true,,189,196,1,1,http://127.0.0.1:5000/,9,0,2
1723809929492,10,Petición HTTP,200,OK,Open Model Thread Group 1-1192,text,true,,189,196,2,2,http://127.0.0.1:5000/,9,0,2
1723809929498,10,Petición HTTP,200,OK,Open Model Thread Group 1-1193,text,true,,189,196,1,1,http://127.0.0.1:5000/,9,0,1
1723809929512,9,Petición HTTP,200,OK,Open Model Thread Group 1-1194,text,true,,189,196,2,2,http://127.0.0.1:5000/,9,0,1
1723809929515,11,Petición HTTP,200,OK,Open Model Thread Group 1-1195,text,true,,189,196,3,3,http://127.0.0.1:5000/,10,0,2
1723809929524,12,Petición HTTP,200,OK,Open Model Thread Group 1-1196,text,true,,189,196,3,3,http://127.0.0.1:5000/,12,0,1
1723809929524,14,Petición HTTP,200,OK,Open Model Thread Group 1-1197,text,true,,189,196,2,2,http://127.0.0.1:5000/,14,0,2
1723809929528,12,Petición HTTP,200,OK,Open Model Thread Group 1-1198,text,true,,189,196,1,1,http://127.0.0.1:5000/,11,0,2
1723809929550,4,Petición HTTP,200,OK,Open Model Thread Group 1-1199,text,true,,189,196,1,1,http://127.0.0.1:5000/,4,0,1
1723809929566,7,Petición HTTP,200,OK,Open Model Thread Group 1-1200,text,true,,189,196,2,2,http://127.0.0.1:5000/,7,0,1
1723809929566,10,Petición HTTP,200,OK,Open Model Thread Group 1-1201,text,true,,189,196,4,4,http://127.0.0.1:5000/,8,0,1
1723809929573,16,Petición HTTP,200,OK,Open Model Thread Group 1-1202,text,true,,189,196,7,7,http://127.0.0.1:5000/,16,0,1
1723809929573,21,Petición HTTP,200,OK,Open Model Thread Group 1-1204,text,true,,189,196,6,6,http://127.0.0.1:5000/,21,0,2
1723809929582,15,Petición HTTP,200,OK,Open Model Thread Group 1-1207,text,true,,189,196,5,5,http://127.0.0.1:5000/,15,0,1
1723809929573,28,Petición HTTP,200,OK,Open Model Thread Group 1-1203,text,true,,189,196,4,4,http://127.0.0.1:5000/,28,0,3
1723809929578,24,Petición HTTP,200,OK,Open Model Thread Group 1-1205,text,true,,189,196,3,3,http://127.0.0.1:5000/,24,0,1
1723809929583,20,Petición HTTP,200,OK,Open Model Thread Group 1-1208,text,true,,189,196,2,2,http://127.0.0.1:5000/,20,0,1
1723809929579,25,Petición HTTP,200,OK,Open Model Thread Group 1-1206,text,true,,189,196,1,1,http://127.0.0.1:5000/,25,0,2
1723809929605,4,Petición HTTP,200,OK,Open Model Thread Group 1-1209,text,true,,189,196,1,1,http://127.0.0.1:5000/,4,0,2
1723809929610,4,Petición HTTP,200,OK,Open Model Thread Group 1-1211,text,true,,189,196,2,2,http://127.0.0.1:5000/,4,0,1
1723809929610,5,Petición HTTP,200,OK,Open Model Thread Group 1-1210,text,true,,189,196,1,1,http://127.0.0.1:5000/,5,0,1
1723809929649,6,Petición HTTP,200,OK,Open Model Thread Group 1-1212,text,true,,189,196,2,2,http://127.0.0.1:5000/,6,0,1
1723809929655,7,Petición HTTP,200,OK,Open Model Thread Group 1-1213,text,true,,189,196,2,2,http://127.0.0.1:5000/,7,0,2
1723809929658,11,Petición HTTP,200,OK,Open Model Thread Group 1-1214,text,true,,189,196,1,1,http://127.0.0.1:5000/,10,0,3
1723809929703,8,Petición HTTP,200,OK,Open Model Thread Group 1-1215,text,true,,189,196,2,2,http://127.0.0.1:5000/,8,0,2
1723809929708,8,Petición HTTP,200,OK,Open Model Thread Group 1-1216,text,true,,189,196,1,1,http://127.0.0.1:5000/,8,0,2
1723809929725,9,Petición HTTP,200,OK,Open Model Thread Group 1-1217,text,true,,189,196,2,2,http://127.0.0.1:5000/,9,0,2
1723809929727,12,Petición HTTP,200,OK,Open Model Thread Group 1-1218,text,true,,189,196,1,1,http://127.0.0.1:5000/,11,0,2
1723809929751,8,Petición HTTP,200,OK,Open Model Thread Group 1-1219,text,true,,189,196,1,1,http://127.0.0.1:5000/,8,0,2
1723809929778,13,Petición HTTP,200,OK,Open Model Thread Group 1-1220,text,true,,189,196,4,4,http://127.0.0.1:5000/,13,0,2
1723809929777,17,Petición HTTP,200,OK,Open Model Thread Group 1-1221,text,true,,189,196,3,3,http://127.0.0.1:5000/,16,0,3
1723809929789,12,Petición HTTP,200,OK,Open Model Thread Group 1-1223,text,true,,189,196,4,4,http://127.0.0.1:5000/,12,0,1
1723809929785,27,Petición HTTP,200,OK,Open Model Thread Group 1-1222,text,true,,189,196,5,5,http://127.0.0.1:5000/,27,0,1
1723809929799,35,Petición HTTP,200,OK,Open Model Thread Group 1-1225,text,true,,189,196,8,8,http://127.0.0.1:5000/,34,0,2
1723809929795,41,Petición HTTP,200,OK,Open Model Thread Group 1-1224,text,true,,189,196,7,7,http://127.0.0.1:5000/,41,0,2
1723809929805,46,Petición HTTP,200,OK,Open Model Thread Group 1-1227,text,true,,189,196,8,8,http://127.0.0.1:5000/,45,0,2
1723809929802,51,Petición HTTP,200,OK,Open Model Thread Group 1-1226,text,true,,189,196,7,7,http://127.0.0.1:5000/,51,0,2
1723809929814,44,Petición HTTP,200,OK,Open Model Thread Group 1-1228,text,true,,189,196,6,6,http://127.0.0.1:5000/,44,0,3
1723809929828,36,Petición HTTP,200,OK,Open Model Thread Group 1-1231,text,true,,189,196,5,5,http://127.0.0.1:5000/,36,0,2
1723809929826,39,Petición HTTP,200,OK,Open Model Thread Group 1-1230,text,true,,189,196,4,4,http://127.0.0.1:5000/,39,0,3
1723809929851,22,Petición HTTP,200,OK,Open Model Thread Group 1-1233,text,true,,189,196,4,4,http://127.0.0.1:5000/,22,0,2
1723809929816,58,Petición HTTP,200,OK,Open Model Thread Group 1-1229,text,true,,189,196,3,3,http://127.0.0.1:5000/,58,0,3
1723809929843,32,Petición HTTP,200,OK,Open Model Thread Group 1-1232,text,true,,189,196,2,2,http://127.0.0.1:5000/,32,0,2
1723809929868,11,Petición HTTP,200,OK,Open Model Thread Group 1-1234,text,true,,189,196,1,1,http://127.0.0.1:5000/,10,0,2
1723809929907,4,Petición HTTP,200,OK,Open Model Thread Group 1-1235,text,true,,189,196,1,1,http://127.0.0.1:5000/,4,0,1
1723809929914,5,Petición HTTP,200,OK,Open Model Thread Group 1-1236,text,true,,189,196,2,2,http://127.0.0.1:5000/,5,0,1
1723809929918,5,Petición HTTP,200,OK,Open Model Thread Group 1-1237,text,true,,189,196,1,1,http://127.0.0.1:5000/,5,0,2
1723809929926,4,Petición HTTP,200,OK,Open Model Thread Group 1-1238,text,true,,189,196,1,1,http://127.0.0.1:5000/,4,0,1
1723809929933,4,Petición HTTP,200,OK,Open Model Thread Group 1-1239,text,true,,189,196,1,1,http://127.0.0.1:5000/,4,0,1
1723809929958,10,Petición HTTP,200,OK,Open Model Thread Group 1-1241,text,true,,189,196,2,2,http://127.0.0.1:5000/,10,0,2
1723809929958,12,Petición HTTP,200,OK,Open Model Thread Group 1-1240,text,true,,189,196,1,1,http://127.0.0.1:5000/,12,0,2
1723809929978,5,Petición HTTP,200,OK,Open Model Thread Group 1-1242,text,true,,189,196,1,1,http://127.0.0.1:5000/,4,0,1
1723809930029,7,Petición HTTP,200,OK,Open Model Thread Group 1-1245,text,true,,189,196,3,3,http://127.0.0.1:5000/,7,0,1
1723809930029,8,Petición HTTP,200,OK,Open Model Thread Group 1-1243,text,true,,189,196,2,2,http://127.0.0.1:5000/,8,0,1
1723809930029,10,Petición HTTP,200,OK,Open Model Thread Group 1-1244,text,true,,189,196,1,1,http://127.0.0.1:5000/,10,0,2
1723809930056,7,Petición HTTP,200,OK,Open Model Thread Group 1-1246,text,true,,189,196,2,2,http://127.0.0.1:5000/,7,0,1
1723809930062,9,Petición HTTP,200,OK,Open Model Thread Group 1-1247,text,true,,189,196,1,1,http://127.0.0.1:5000/,9,0,1
1723809930072,5,Petición HTTP,200,OK,Open Model Thread Group 1-1248,text,true,,189,196,3,3,http://127.0.0.1:5000/,5,0,1
1723809930074,5,Petición HTTP,200,OK,Open Model Thread Group 1-1249,text,true,,189,196,2,2,http://127.0.0.1:5000/,5,0,0
1723809930075,6,Petición HTTP,200,OK,Open Model Thread Group 1-1250,text,true,,189,196,1,1,http://127.0.0.1:5000/,5,0,1
1723809930101,4,Petición HTTP,200,OK,Open Model Thread Group 1-1251,text,true,,189,196,1,1,http://127.0.0.1:5000/,4,0,2
1723809930115,6,Petición HTTP,200,OK,Open Model Thread Group 1-1252,text,true,,189,196,1,1,http://127.0.0.1:5000/,6,0,1
1723809930122,6,Petición HTTP,200,OK,Open Model Thread Group 1-1253,text,true,,189,196,1,1,http://127.0.0.1:5000/,6,0,1
1723809930129,12,Petición HTTP,200,OK,Open Model Thread Group 1-1254,text,true,,189,196,3,3,http://127.0.0.1:5000/,11,0,2
1723809930133,15,Petición HTTP,200,OK,Open Model Thread Group 1-1255,text,true,,189,196,4,4,http://127.0.0.1:5000/,15,0,2
1723809930136,18,Petición HTTP,200,OK,Open Model Thread Group 1-1256,text,true,,189,196,3,3,http://127.0.0.1:5000/,17,0,3
1723809930148,15,Petición HTTP,200,OK,Open Model Thread Group 1-1257,text,true,,189,196,3,3,http://127.0.0.1:5000/,15,0,2
1723809930148,20,Petición HTTP,200,OK,Open Model Thread Group 1-1258,text,true,,189,196,2,2,http://127.0.0.1:5000/,19,0,3
1723809930155,17,Petición HTTP,200,OK,Open Model Thread Group 1-1259,text,true,,189,196,2,2,http://127.0.0.1:5000/,17,0,3
1723809930170,7,Petición HTTP,200,OK,Open Model Thread Group 1-1260,text,true,,189,196,1,1,http://127.0.0.1:5000/,7,0,2
1723809930201,7,Petición HTTP,200,OK,Open Model Thread Group 1-1262,text,true,,189,196,4,4,http://127.0.0.1:5000/,7,0,1
1723809930201,9,Petición HTTP,200,OK,Open Model Thread Group 1-1263,text,true,,189,196,3,3,http://127.0.0.1:5000/,9,0,1
1723809930201,14,Petición HTTP,200,OK,Open Model Thread Group 1-1261,text,true,,189,196,2,2,http://127.0.0.1:5000/,14,0,2
1723809930206,9,Petición HTTP,200,OK,Open Model Thread Group 1-1264,text,true,,189,196,2,2,http://127.0.0.1:5000/,9,0,0
1723809930218,3,Petición HTTP,200,OK,Open Model Thread Group 1-1265,text,true,,189,196,2,2,http://127.0.0.1:5000/,3,0,1
1723809930221,4,Petición HTTP,200,OK,Open Model Thread Group 1-1266,text,true,,189,196,1,1,http://127.0.0.1:5000/,3,0,0
1723809930227,4,Petición HTTP,200,OK,Open Model Thread Group 1-1267,text,true,,189,196,2,2,http://127.0.0.1:5000/,4,0,1
1723809930229,5,Petición HTTP,200,OK,Open Model Thread Group 1-1268,text,true,,189,196,1,1,http://127.0.0.1:5000/,5,0,0
1723809930268,9,Petición HTTP,200,OK,Open Model Thread Group 1-1269,text,true,,189,196,1,1,http://127.0.0.1:5000/,9,0,2
1723809930295,10,Petición HTTP,200,OK,Open Model Thread Group 1-1270,text,true,,189,196,1,1,http://127.0.0.1:5000/,10,0,2
1723809930313,9,Petición HTTP,200,OK,Open Model Thread Group 1-1271,text,true,,189,196,2,2,http://127.0.0.1:5000/,9,0,2
1723809930316,9,Petición HTTP,200,OK,Open Model Thread Group 1-1272,text,true,,189,196,2,2,http://127.0.0.1:5000/,9,0,1
1723809930324,5,Petición HTTP,200,OK,Open Model Thread Group 1-1273,text,true,,189,196,1,1,http://127.0.0.1:5000/,5,0,1
1723809930340,6,Petición HTTP,200,OK,Open Model Thread Group 1-1274,text,true,,189,196,3,3,http://127.0.0.1:5000/,6,0,1
1723809930340,8,Petición HTTP,200,OK,Open Model Thread Group 1-1275,text,true,,189,196,2,2,http://127.0.0.1:5000/,8,0,1
1723809930345,9,Petición HTTP,200,OK,Open Model Thread Group 1-1276,text,true,,189,196,2,2,http://127.0.0.1:5000/,9,0,1
1723809930353,7,Petición HTTP,200,OK,Open Model Thread Group 1-1277,text,true,,189,196,3,3,http://127.0.0.1:5000/,6,0,1
1723809930359,8,Petición HTTP,200,OK,Open Model Thread Group 1-1279,text,true,,189,196,2,2,http://127.0.0.1:5000/,8,0,1
1723809930359,9,Petición HTTP,200,OK,Open Model Thread Group 1-1278,text,true,,189,196,1,1,http://127.0.0.1:5000/,8,0,2
1723809930404,9,Petición HTTP,200,OK,Open Model Thread Group 1-1281,text,true,,189,196,3,3,http://127.0.0.1:5000/,9,0,1
1723809930401,13,Petición HTTP,200,OK,Open Model Thread Group 1-1280,text,true,,189,196,3,3,http://127.0.0.1:5000/,12,0,2
1723809930409,12,Petición HTTP,200,OK,Open Model Thread Group 1-1282,text,true,,189,196,2,2,http://127.0.0.1:5000/,12,0,1
1723809930414,12,Petición HTTP,200,OK,Open Model Thread Group 1-1283,text,true,,189,196,1,1,http://127.0.0.1:5000/,12,0,8
1723809930435,7,Petición HTTP,200,OK,Open Model Thread Group 1-1284,text,true,,189,196,3,3,http://127.0.0.1:5000/,7,0,1
